"bacteria","phage","correlation"
"Bacteroides caecimuris","OTU_275",-0.864530967116533
"Bacteroides xylanisolvens","OTU_275",-0.864530967116533
"Sporofaciens musculi","OTU_321",0.864530967116533
"Faecalibacterium prausnitzii","OTU_494",0.864530967116533
"Alistipes communis","OTU_517",0.864530967116533
"Acutalibacter muris","OTU_527",0.864530967116533
"Lawsonibacter asaccharolyticus","OTU_527",0.864530967116533
"Flintibacter sp. KGMB00164","OTU_527",0.864530967116533
"Clostridium sp. M62/1","OTU_702",0.864530967116533
"Flavonifractor plautii","OTU_1064",-0.864530967116533
"Marvinbryantia formatexigens","OTU_1064",-0.864530967116533
"Dysosmobacter welbionis","OTU_1064",-0.864530967116533
"Oscillibacter hominis","OTU_1064",-0.864530967116533
"Agathobacter rectalis","OTU_1064",-0.864530967116533
"Vescimonas fastidiosa","OTU_1064",-0.864530967116533
"Dorea longicatena","OTU_289",0.861932231018395
"Vescimonas coprocola","OTU_292",0.861932231018395
"Simiaoa sunii","OTU_452",0.861932231018395
"Kineothrix sedimenti","OTU_452",0.861932231018395
"Dorea formicigenerans","OTU_452",0.861932231018395
"Mediterraneibacter gnavus","OTU_492",0.861932231018395
"Acutalibacter muris","OTU_345",0.861684396980704
"Lawsonibacter asaccharolyticus","OTU_345",0.861684396980704
"Flintibacter sp. KGMB00164","OTU_345",0.861684396980704
"Agathobacter rectalis","OTU_468",0.861684396980704
"Wansuia hejianensis","OTU_468",0.861684396980704
"Blautia parvula","OTU_468",0.861684396980704
"Hungatella hathewayi","OTU_469",0.861684396980704
"Faecalibacterium prausnitzii","OTU_469",0.861684396980704
"Marvinbryantia formatexigens","OTU_469",0.861684396980704
"Roseburia faecis","OTU_469",0.861684396980704
"Sellimonas catena","OTU_469",0.861684396980704
"Duncaniella sp. C9","OTU_1076",0.861684396980704
"Duncaniella dubosii","OTU_35",-0.85809867342476
"Paramuribaculum intestinale","OTU_35",-0.85809867342476
"[Clostridium] scindens","OTU_35",0.85809867342476
"Enterococcus faecalis","OTU_35",0.85809867342476
"Kineothrix sedimenti","OTU_35",0.85809867342476
"Lactonifactor longoviformis","OTU_35",0.85809867342476
"[Clostridium] hylemonae","OTU_35",0.85809867342476
"Anaerotruncus colihominis","OTU_35",0.85809867342476
"Mediterraneibacter gnavus","OTU_116",0.85809867342476
"Eisenbergiella porci","OTU_116",0.85809867342476
"[Clostridium] innocuum","OTU_116",0.85809867342476
"Hungatella hathewayi","OTU_116",0.85809867342476
"Faecalibacterium prausnitzii","OTU_116",0.85809867342476
"Marvinbryantia formatexigens","OTU_116",0.85809867342476
"Roseburia hominis","OTU_116",0.85809867342476
"Enterococcus faecium","OTU_116",0.85809867342476
"Roseburia faecis","OTU_116",0.85809867342476
"Agathobacter rectalis","OTU_116",0.85809867342476
"Sellimonas catena","OTU_116",0.85809867342476
"Anaerostipes sp. PC18","OTU_116",0.85809867342476
"Wansuia hejianensis","OTU_116",0.85809867342476
"Blautia parvula","OTU_116",0.85809867342476
"Bacteroides uniformis","OTU_208",-0.85809867342476
"Duncaniella dubosii","OTU_218",-0.85809867342476
"Paramuribaculum intestinale","OTU_218",-0.85809867342476
"[Clostridium] scindens","OTU_218",0.85809867342476
"Enterococcus faecalis","OTU_218",0.85809867342476
"Lactonifactor longoviformis","OTU_218",0.85809867342476
"Hungatella sp. SB206","OTU_218",0.85809867342476
"Mediterraneibacter glycyrrhizinilyticus","OTU_218",0.85809867342476
"Anaerotruncus colihominis","OTU_218",0.85809867342476
"Blautia producta","OTU_223",0.85809867342476
"Ihubacter sp. rT4E-8","OTU_223",0.85809867342476
"Simiaoa sunii","OTU_223",0.85809867342476
"Enterocloster lavalensis","OTU_223",0.85809867342476
"[Ruminococcus] torques","OTU_223",0.85809867342476
"Blautia obeum","OTU_223",0.85809867342476
"Kineothrix sp. MB12-C1","OTU_223",0.85809867342476
"Dorea formicigenerans","OTU_223",0.85809867342476
"Clostridioides difficile","OTU_298",0.85809867342476
"Duncaniella dubosii","OTU_327",-0.85809867342476
"Paramuribaculum intestinale","OTU_327",-0.85809867342476
"[Clostridium] scindens","OTU_327",0.85809867342476
"Enterococcus faecalis","OTU_327",0.85809867342476
"Lactonifactor longoviformis","OTU_327",0.85809867342476
"Hungatella sp. SB206","OTU_327",0.85809867342476
"Mediterraneibacter glycyrrhizinilyticus","OTU_327",0.85809867342476
"Anaerotruncus colihominis","OTU_327",0.85809867342476
"Mucispirillum schaedleri","OTU_351",0.85809867342476
"Alistipes shahii","OTU_351",0.85809867342476
"Clostridium sp. 10cd*","OTU_395",-0.85809867342476
"Mucispirillum schaedleri","OTU_683",0.85809867342476
"Flavonifractor plautii","OTU_862",-0.85809867342476
"Enterocloster clostridioformis","OTU_862",-0.85809867342476
"Simiaoa sunii","OTU_862",-0.85809867342476
"Dysosmobacter welbionis","OTU_862",-0.85809867342476
"Oscillibacter hominis","OTU_862",-0.85809867342476
"Pusillibacter faecalis","OTU_862",-0.85809867342476
"Dorea formicigenerans","OTU_862",-0.85809867342476
"Vescimonas fastidiosa","OTU_862",-0.85809867342476
"Parabacteroides goldsteinii","OTU_1015",-0.85809867342476
"Intestinimonas butyriciproducens","OTU_1136",-0.85809867342476
"Kineothrix sp. MB12-C1","OTU_291",0.853563956930838
"Sporofaciens musculi","OTU_292",0.853563956930838
"Anaerostipes sp. PC18","OTU_452",0.853563956930838
"Hungatella hathewayi","OTU_492",0.853563956930838
"Bacteroides xylanisolvens","OTU_549",0.853563956930838
"Bacteroides humanifaecis","OTU_120",-0.852980514182919
"Enterocloster clostridioformis","OTU_124",0.852980514182919
"Simiaoa sunii","OTU_360",0.852980514182919
"Dorea formicigenerans","OTU_360",0.852980514182919
"Anaerobutyricum hallii","OTU_811",0.852980514182919
"Enterocloster lavalensis","OTU_1076",-0.852980514182919
"Staphylococcus aureus","OTU_1126",0.852980514182919
"Halomonas sp. N3-2A","OTU_1126",0.852980514182919
"Mus musculus mobilized endogenous polytropic provirus","OTU_1126",0.852980514182919
"Exiguobacterium sp. N4-1P","OTU_1126",0.852980514182919
"Roseburia hominis","OTU_3",-0.85
"Intestinimonas butyriciproducens","OTU_3",-0.85
"Clostridium sp. M62/1","OTU_8",-0.85
"Bacteroides uniformis","OTU_13",0.85
"Dorea longicatena","OTU_31",-0.85
"Halomonas sp. N3-2A","OTU_86",0.85
"Mus musculus mobilized endogenous polytropic provirus","OTU_86",0.85
"Exiguobacterium sp. N4-1P","OTU_86",0.85
"Duncaniella dubosii","OTU_117",0.85
"Muribaculum intestinale","OTU_117",0.85
"Enterococcus faecalis","OTU_117",-0.85
"Hungatella hathewayi","OTU_117",-0.85
"Sodaliphilus pleomorphus","OTU_117",0.85
"Clostridium sp. M62/1","OTU_123",0.85
"Sellimonas catena","OTU_127",-0.85
"Clostridium sp. MD294","OTU_128",-0.85
"Muribaculum gordoncarteri","OTU_139",-0.85
"Agathobacter rectalis","OTU_142",0.85
"[Clostridium] innocuum","OTU_146",0.85
"Lactonifactor longoviformis","OTU_146",0.85
"Parabacteroides goldsteinii","OTU_186",-0.85
"Enterocloster lavalensis","OTU_200",0.85
"Enterococcus faecium","OTU_200",0.85
"Lactonifactor longoviformis","OTU_200",0.85
"Blautia parvula","OTU_200",0.85
"Blautia massiliensis (ex Durand et al. 2017)","OTU_237",0.85
"Roseburia hominis","OTU_297",0.85
"Enterococcus faecalis","OTU_300",-0.85
"Hungatella hathewayi","OTU_300",-0.85
"Kineothrix sedimenti","OTU_300",-0.85
"Agathobacter rectalis","OTU_300",-0.85
"Anaerobutyricum hallii","OTU_300",-0.85
"Bacteroides uniformis","OTU_428",0.85
"Faecalibaculum rodentium","OTU_429",-0.85
"Enterocloster clostridioformis","OTU_435",0.85
"Enterococcus faecalis","OTU_445",-0.85
"Sellimonas catena","OTU_447",-0.85
"Blautia producta","OTU_463",0.85
"Clostridium sp. 10cd*","OTU_463",0.85
"Agathobacter rectalis","OTU_463",0.85
"[Clostridium] innocuum","OTU_464",0.85
"Ihubacter sp. rT4E-8","OTU_464",0.85
"Hungatella sp. SB206","OTU_464",0.85
"Mediterraneibacter glycyrrhizinilyticus","OTU_464",0.85
"Anaerobutyricum hallii","OTU_464",0.85
"Flavonifractor plautii","OTU_465",0.85
"Enterocloster clostridioformis","OTU_465",0.85
"Marvinbryantia formatexigens","OTU_465",0.85
"Kineothrix sedimenti","OTU_465",0.85
"Dysosmobacter welbionis","OTU_465",0.85
"Oscillibacter hominis","OTU_465",0.85
"Agathobacter rectalis","OTU_465",0.85
"Kineothrix sp. MB12-C1","OTU_465",0.85
"Anaerostipes sp. PC18","OTU_465",0.85
"Wansuia hejianensis","OTU_465",0.85
"Vescimonas fastidiosa","OTU_465",0.85
"Mucispirillum schaedleri","OTU_493",0.85
"[Clostridium] symbiosum","OTU_493",0.85
"Alistipes sp. i18-0019-D1","OTU_500",-0.85
"Mucispirillum schaedleri","OTU_529",0.85
"Faecalibacterium prausnitzii","OTU_529",0.85
"Oscillibacter sp. PEA192","OTU_529",0.85
"Intestinimonas butyriciproducens","OTU_534",0.85
"Oscillibacter sp. PEA192","OTU_534",0.85
"Paramuribaculum intestinale","OTU_545",0.85
"[Clostridium] scindens","OTU_547",-0.85
"Simiaoa sunii","OTU_547",-0.85
"Dorea formicigenerans","OTU_547",-0.85
"Duncaniella dubosii","OTU_552",-0.85
"Mucispirillum schaedleri","OTU_552",0.85
"Muribaculum intestinale","OTU_555",0.85
"Parabacteroides distasonis","OTU_555",0.85
"Muribaculum gordoncarteri","OTU_561",0.85
"Duncaniella dubosii","OTU_561",0.85
"Bacteroides xylanisolvens","OTU_562",0.85
"Bacteroides caccae","OTU_562",0.85
"Bacteroides thetaiotaomicron","OTU_562",0.85
"Bacteroides ovatus","OTU_562",0.85
"Duncaniella sp. C9","OTU_565",0.85
"Oscillibacter sp. PEA192","OTU_568",-0.85
"Faecalibaculum rodentium","OTU_570",0.85
"Blautia wexlerae","OTU_570",-0.85
"Paramuribaculum intestinale","OTU_574",0.85
"Dorea longicatena","OTU_104",0.847579379526013
"Enterocloster asparagiformis","OTU_328",0.847579379526013
"Clostridium sp. MD294","OTU_386",0.847579379526013
"[Clostridium] symbiosum","OTU_481",0.847579379526013
"Enterocloster bolteae","OTU_494",0.847579379526013
"Enterocloster clostridioformis","OTU_494",0.847579379526013
"Alistipes sp. i18-0019-D1","OTU_517",0.847579379526013
"Enterocloster lavalensis","OTU_702",0.847579379526013
"Enterocloster bolteae","OTU_1064",-0.847579379526013
"[Clostridium] innocuum","OTU_1064",-0.847579379526013
"Faecalibacterium prausnitzii","OTU_1064",-0.847579379526013
"Oscillibacter sp. PEA192","OTU_1064",-0.847579379526013
"Blautia producta","OTU_291",0.84519568284328
"Pusillibacter faecalis","OTU_291",0.84519568284328
"Roseburia hominis","OTU_452",0.84519568284328
"Pusillibacter faecalis","OTU_452",0.84519568284328
"Anaerotruncus colihominis","OTU_452",0.84519568284328
"Agathobacter rectalis","OTU_492",0.84519568284328
"Flavonifractor plautii","OTU_345",0.844276631385135
"Dysosmobacter welbionis","OTU_345",0.844276631385135
"Oscillibacter hominis","OTU_345",0.844276631385135
"Intestinimonas butyriciproducens","OTU_345",0.844276631385135
"Vescimonas fastidiosa","OTU_345",0.844276631385135
"Flavonifractor plautii","OTU_12",0.841625411530173
"Dysosmobacter welbionis","OTU_12",0.841625411530173
"Oscillibacter hominis","OTU_12",0.841625411530173
"Pseudoflavonifractor gallinarum","OTU_12",0.841625411530173
"Intestinimonas butyriciproducens","OTU_12",0.841625411530173
"Oscillibacter sp. PEA192","OTU_12",0.841625411530173
"Vescimonas fastidiosa","OTU_12",0.841625411530173
"Acutalibacter muris","OTU_20",0.841625411530173
"Lawsonibacter asaccharolyticus","OTU_20",0.841625411530173
"Enterococcus faecium","OTU_20",0.841625411530173
"Flintibacter sp. KGMB00164","OTU_20",0.841625411530173
"Xanthomonas euvesicatoria","OTU_81",-0.841625411530173
"Roseburia intestinalis","OTU_150",-0.841625411530173
"Duncaniella sp. C9","OTU_301",0.841625411530173
"Sodaliphilus pleomorphus","OTU_301",0.841625411530173
"Muribaculum gordoncarteri","OTU_391",-0.841625411530173
"Blautia producta","OTU_391",0.841625411530173
"Ihubacter sp. rT4E-8","OTU_391",0.841625411530173
"Simiaoa sunii","OTU_391",0.841625411530173
"Enterocloster lavalensis","OTU_391",0.841625411530173
"[Ruminococcus] torques","OTU_391",0.841625411530173
"Blautia obeum","OTU_391",0.841625411530173
"Kineothrix sp. MB12-C1","OTU_391",0.841625411530173
"Dorea formicigenerans","OTU_391",0.841625411530173
"Acutalibacter muris","OTU_410",0.841625411530173
"Lawsonibacter asaccharolyticus","OTU_410",0.841625411530173
"Enterococcus faecium","OTU_410",0.841625411530173
"Flintibacter sp. KGMB00164","OTU_410",0.841625411530173
"Mucispirillum schaedleri","OTU_439",0.841625411530173
"Bacteroides uniformis","OTU_524",-0.841625411530173
"Flavonifractor plautii","OTU_599",0.841625411530173
"Dysosmobacter welbionis","OTU_599",0.841625411530173
"Oscillibacter hominis","OTU_599",0.841625411530173
"Pseudoflavonifractor gallinarum","OTU_599",0.841625411530173
"Intestinimonas butyriciproducens","OTU_599",0.841625411530173
"Oscillibacter sp. PEA192","OTU_599",0.841625411530173
"Vescimonas fastidiosa","OTU_599",0.841625411530173
"Acutalibacter muris","OTU_607",0.841625411530173
"Lawsonibacter asaccharolyticus","OTU_607",0.841625411530173
"Enterococcus faecium","OTU_607",0.841625411530173
"Flintibacter sp. KGMB00164","OTU_607",0.841625411530173
"Eisenbergiella porci","OTU_608",0.841625411530173
"Pusillibacter faecalis","OTU_608",0.841625411530173
"Anaerostipes sp. PC18","OTU_608",0.841625411530173
"Muribaculum intestinale","OTU_630",-0.841625411530173
"Muribaculum gordoncarteri","OTU_1037",-0.841625411530173
"Blautia producta","OTU_1037",0.841625411530173
"Ihubacter sp. rT4E-8","OTU_1037",0.841625411530173
"Simiaoa sunii","OTU_1037",0.841625411530173
"Enterocloster lavalensis","OTU_1037",0.841625411530173
"[Ruminococcus] torques","OTU_1037",0.841625411530173
"Blautia obeum","OTU_1037",0.841625411530173
"Kineothrix sp. MB12-C1","OTU_1037",0.841625411530173
"Dorea formicigenerans","OTU_1037",0.841625411530173
"Faecalibacterium prausnitzii","OTU_1114",-0.841625411530173
"Intestinimonas butyriciproducens","OTU_1114",-0.841625411530173
"Sporofaciens musculi","OTU_1114",-0.841625411530173
"Bacteroides uniformis","OTU_1127",-0.841625411530173
"Eisenbergiella porci","OTU_1137",-0.841625411530173
"Clostridioides difficile","OTU_1137",-0.841625411530173
"Xanthomonas euvesicatoria","OTU_1172",-0.841625411530173
"Mediterraneibacter gnavus","OTU_35",0.839841254841255
"Duncaniella sp. C9","OTU_35",-0.839841254841255
"[Clostridium] innocuum","OTU_35",0.839841254841255
"Hungatella hathewayi","OTU_35",0.839841254841255
"Faecalibacterium prausnitzii","OTU_35",0.839841254841255
"Marvinbryantia formatexigens","OTU_35",0.839841254841255
"Roseburia hominis","OTU_35",0.839841254841255
"Roseburia faecis","OTU_35",0.839841254841255
"Agathobacter rectalis","OTU_35",0.839841254841255
"Sellimonas catena","OTU_35",0.839841254841255
"Wansuia hejianensis","OTU_35",0.839841254841255
"Blautia parvula","OTU_35",0.839841254841255
"Blautia producta","OTU_116",0.839841254841255
"Flavonifractor plautii","OTU_116",0.839841254841255
"Ihubacter sp. rT4E-8","OTU_116",0.839841254841255
"Simiaoa sunii","OTU_116",0.839841254841255
"Enterocloster lavalensis","OTU_116",0.839841254841255
"Dysosmobacter welbionis","OTU_116",0.839841254841255
"Oscillibacter hominis","OTU_116",0.839841254841255
"[Ruminococcus] torques","OTU_116",0.839841254841255
"Blautia obeum","OTU_116",0.839841254841255
"Kineothrix sp. MB12-C1","OTU_116",0.839841254841255
"Intestinimonas butyriciproducens","OTU_116",0.839841254841255
"Dorea formicigenerans","OTU_116",0.839841254841255
"Vescimonas fastidiosa","OTU_116",0.839841254841255
"Enterocloster bolteae","OTU_218",0.839841254841255
"Duncaniella sp. C9","OTU_218",-0.839841254841255
"Clostridium sp. M62/1","OTU_218",0.839841254841255
"Pusillibacter faecalis","OTU_223",0.839841254841255
"Xanthomonas euvesicatoria","OTU_295",-0.839841254841255
"Alistipes communis","OTU_295",-0.839841254841255
"Enterocloster bolteae","OTU_327",0.839841254841255
"Duncaniella sp. C9","OTU_327",-0.839841254841255
"Clostridium sp. M62/1","OTU_327",0.839841254841255
"Clostridioides difficile","OTU_434",0.839841254841255
"Enterococcus faecium","OTU_486",0.839841254841255
"Vescimonas coprocola","OTU_491",0.839841254841255
"Clostridioides difficile","OTU_513",0.839841254841255
"[Clostridium] symbiosum","OTU_533",0.839841254841255
"Enterocloster asparagiformis","OTU_709",0.839841254841255
"Blautia producta","OTU_862",-0.839841254841255
"Anaerotruncus colihominis","OTU_862",-0.839841254841255
"Flavonifractor plautii","OTU_1136",-0.839841254841255
"Dysosmobacter welbionis","OTU_1136",-0.839841254841255
"Oscillibacter hominis","OTU_1136",-0.839841254841255
"Vescimonas fastidiosa","OTU_1136",-0.839841254841255
"Xanthomonas euvesicatoria","OTU_497",-0.836827408755723
"Duncaniella sp. C9","OTU_549",0.836827408755723
"Bacteroides humanifaecis","OTU_34",-0.83557274858735
"Mucispirillum schaedleri","OTU_343",0.83557274858735
"Vescimonas coprocola","OTU_345",0.83557274858735
"Faecalibacterium prausnitzii","OTU_360",0.83557274858735
"Roseburia hominis","OTU_360",0.83557274858735
"Sporofaciens musculi","OTU_360",0.83557274858735
"Duncaniella sp. C9","OTU_505",-0.83557274858735
"Enterocloster asparagiformis","OTU_505",0.83557274858735
"Kineothrix sp. MB12-C1","OTU_578",0.83557274858735
"Blautia producta","OTU_627",0.83557274858735
"Ihubacter sp. rT4E-8","OTU_627",0.83557274858735
"Enterocloster lavalensis","OTU_627",0.83557274858735
"Enterococcus faecalis","OTU_1076",-0.83557274858735
"[Clostridium] innocuum","OTU_1076",-0.83557274858735
"Faecalibacterium prausnitzii","OTU_1076",-0.83557274858735
"Anaerotruncus colihominis","OTU_1076",-0.83557274858735
"Flavonifractor plautii","OTU_3",-0.833333333333333
"Dysosmobacter welbionis","OTU_3",-0.833333333333333
"Oscillibacter hominis","OTU_3",-0.833333333333333
"Vescimonas fastidiosa","OTU_3",-0.833333333333333
"Anaerotruncus colihominis","OTU_3",-0.833333333333333
"Pusillibacter faecalis","OTU_4",-0.833333333333333
"Enterococcus faecium","OTU_4",-0.833333333333333
"Enterocloster lavalensis","OTU_8",-0.833333333333333
"Eisenbergiella porci","OTU_13",-0.833333333333333
"Escherichia coli","OTU_16",0.833333333333333
"Eisenbergiella porci","OTU_51",-0.833333333333333
"Clostridioides difficile","OTU_51",-0.833333333333333
"Parabacteroides distasonis","OTU_62",0.833333333333333
"Parabacteroides goldsteinii","OTU_62",0.833333333333333
"Staphylococcus aureus","OTU_86",0.833333333333333
"Emergencia sp. JLR.KK010","OTU_101",-0.833333333333333
"Dorea longicatena","OTU_101",-0.833333333333333
"Duncaniella sp. C9","OTU_114",-0.833333333333333
"Enterocloster clostridioformis","OTU_114",0.833333333333333
"Enterocloster asparagiformis","OTU_114",0.833333333333333
"[Clostridium] scindens","OTU_117",-0.833333333333333
"Simiaoa sunii","OTU_117",-0.833333333333333
"Faecalibacterium prausnitzii","OTU_117",-0.833333333333333
"Kineothrix sedimenti","OTU_117",-0.833333333333333
